3.877517259131728622e-01
6.306747470520290832e-01
6.954224419319068318e-01
5.715570542872645543e-01
5.079988352094686466e-01
4.974904729612948939e-01
6.071069922489262805e-01
6.145834848474202028e-01
5.909429847900741217e-01
5.635891826127908955e-01
5.635891826127908955e-01
5.985337373900471158e-01
6.563848499208191356e-01
6.563848499208191356e-01
6.563848499208191356e-01
6.563848499208191356e-01
