1.000000000000000000e+03
2.857142829895019531e+01
2.000000000000000000e+01
1.587301540374755859e+01
1.428571414947509766e+01
1.219512176513671875e+01
1.020408153533935547e+01
9.259259223937988281e+00
8.474575996398925781e+00
7.194244384765625000e+00
6.756756782531738281e+00
5.555555343627929688e+00
4.807692527770996094e+00
4.444444656372070312e+00
4.201680660247802734e+00
3.846153736114501953e+00
