4.879716162784206168e-02
5.069565060787564054e-02
6.402581027284393045e-02
6.314237431590848104e-02
5.944457473878680259e-02
5.428364392952800266e-02
5.932123352285426782e-02
6.132959509635037970e-02
6.009478659944701706e-02
5.888614319722967894e-02
5.888614319722967894e-02
5.867698551523461287e-02
5.911873957798322726e-02
5.911873957798322726e-02
5.911873957798322726e-02
5.911873957798322726e-02
